"Company Name,Company Website,Sector Classification,HQ Location,Where will roles be located? (post COVID-19),Link to Job Postings,Open to Part-time or Internships?,Engineering,Design,Operations,Sales and Marketing,""Other (PM, Data Science, Legal, etc)"",Software Engineer,Frontend Engineer,Backend Engineer,Full Stack Engineer,Mobile Developer,QA Engineer,DevOps,Software Architect,Hardware Engineer,Mechanical Engineer,Systems Engineer,UI/UX Designer,User Researcher,Visual Designer,Creative Director,Finance/ Accounting,Human Resources,Office Manager,Talent/Recruiting,Customer Service,Operations Manager,Executive Assistant,Business Development Representative,Sales Development Representative,Account Executive,Business Development Manager,Account Manager,Sales Manager,Marketer,Marketing Manager,Growth,Customer Success,Business Analyst,Data Scientist,Product Manager,Project Manager,Attorney,stage,team_size,min_roles_open,max_roles_open";;
"Zumper,www.Zumper.com,Consumer Technology,US/California,""Remote (post COVID-19), At HQ (as listed above), Scottsdale, AZ | Minneapolis, MN | Cincinatti, OH | Columbus, OH | Portland, OR | Philadelphia, PA | Madison, WI | Milwaukee, WI | Dallas, TX"",https://jobs.lever.co/zumper,-1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,D,500 ,11,20";;
"SimonData,https://www.simondata.com,Enterprise Technology,US/New York,""Remote (post COVID-19), At HQ (as listed above)"",https://www.simondata.com/careers/job-openings/,-1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,-1,100 ,11,20";;
Wishi,https://www.wishi.me/,Consumer Technology,US/New York,At HQ (as listed above),Growth manager,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,A,50 ,1,5;;
Good Money,https://goodmoney.com/,Consumer Technology,Fully Remote (not only during COVID-19),Remote (post COVID-19),https://boards.greenhouse.io/goodmoney,-1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,A,50 ,1,5;;
Cambium Carbon,https://www.cambiumcarbon.com/,Other,US/Connecticut,Remote (post COVID-19),https://www.cambiumcarbon.com/apply,X,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,Pre-Seed,10 ,1,5;;
Renzoe Box,https://www.renzoebox.com,Other,US/Texas,Remote (post COVID-19),https://docs.google.com/forms/d/1oLu-MLioiqYvaE9QvCkfjWac4-KYW2hEMz-rQjr00ro/edit,X,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Pre-Seed,10 ,-1,20;;
"Datacubes,www.datacubes.com,Enterprise Technology,US/Illinois,""Remote (post COVID-19), At HQ (as listed above)"",https://datacubes.bamboohr.com/jobs,-1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,100 ,1,5";;
"Newchip Accelerator,Https://launch.newchip.com,Other,US/Texas,""Remote (post COVID-19), At HQ (as listed above)"",https://newchip.workable.com/,X,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,A,50 ,11,20";;
"Vineti,www.vineti.com,Enterprise Technology,US/California,""Remote (post COVID-19), At HQ (as listed above)"",https://vineti.com/careers/jobopenings,-1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,C,500 ,-1,20";;
Pullover Technologies,pullover.tech,Consumer Technology,Malaysia,Remote (post COVID-19),mailto:kj@pullover.tech,X,1,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pre-Seed,10 ,1,5;;
"Sqreen,www.sqreen.com,Enterprise Technology,US/California,""San Francisco, CA and Paris, France as well as remote EU"",https://www.sqreen.com/company#jobs,-1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,A,100 ,6,10";;
"Newsela (potentially frozen),Newsela,Enterprise Technology,US/New York,""Remote (post COVID-19), At HQ (as listed above)"",https://newsela.com/about/company/careers/,-1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,C,500 ,-1,20";;
"Plaid,plaid.com,Consumer Technology,US/California,""Remote (post COVID-19), At HQ (as listed above), New York, Salt Lake City, London, Amsterdam"",https://plaid.com/careers/,-1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,C,500 ,-1,20";;
Jupiter,https://jupiter.co/,Consumer Technology,US/California,At HQ (as listed above),careers@jupiter.co,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Seed,10 ,1,5;;
"States Title,https://www.statestitle.com/,Other,US/California,""Remote (post COVID-19), At HQ (as listed above), Irvine, CA and San Francisco, CA"",https://www.statestitle.com/team-careers/,-1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,B,501+ ,-1,20";;
"Codi,https://www.codiwork.com/,Consumer Technology,US/California,""Remote (post COVID-19), At HQ (as listed above)"",https://angel.co/company/codiwork/jobs/764407-product-designer-ui-ux,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Seed,10 ,1,5";;
Rebellion Defense,www.Rebelliondefense.com,Other,US/Washington,At HQ (as listed above),https://jobs.lever.co/rebelliondefense,-1,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,A,100 ,-1,20;;
Mux,https://mux.com,-1,-1,-1,https://mux.com/jobs/,-1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,50 ,-1,20;;
Zelos.gg,https://zelos.gg/,Consumer Technology,US/California,At HQ (as listed above),Frontend JD: https://www.notion.so/zelosgg/Frontend-Engineer-d859cc2f87c74496a8972f43384c337f Designer JD: https://www.notion.so/zelosgg/Designer-299dee31e15444328948dbfcda0b9d80,-1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Seed,10 ,1,5;;
Crunchbase,https://about.crunchbase.com/about-us/careers/,Consumer Technology,US/California,At HQ (as listed above),https://about.crunchbase.com/about-us/careers/,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,500 ,-1,20;;
JetFuel,https://jetfuel.it/careers,Consumer Technology,US/California,At HQ (as listed above),https://jetfuel.it/careers,-1,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Seed,10 ,1,5;;
"Bright Cellars,www.brightcellars.com,Consumer Technology,US/Wisconsin,""Remote (post COVID-19), At HQ (as listed above)"",http://www.newaukee.com/nkes-job-board/,-1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,100 ,1,5";;
Armada Biosystems,http://armada.bio/,Other,US/California,At HQ (as listed above),jobs@armada.bio,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Seed,10 ,1,5;;
"Journey Builders, Inc,https://www.journey.builders/,Enterprise Technology,US/California,""At HQ (as listed above), San Jose, CA"",-1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Seed,10 ,1,5";;
"Volley,https://volleythat.com/,Consumer Technology,US/California,""At HQ (as listed above), San Francisco"",-1,-1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Seed,10 ,1,5";;
"Hexawise,hexawise.com,Enterprise Technology,US/North Carolina,""Remote (post COVID-19), At HQ (as listed above), We are also looking for a senior Customer Success Manager based in India"",https://hexawise.com/careers#marketing-lead,X,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,A,50 ,1,5";;
Intertwined Entertainment,intertwinedent.com,Enterprise Technology,US/Michigan,Remote (post COVID-19),https://www.intertwinedent.com/pages/multimedia-production-company-recording-studio-detroit-mi,X,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,C,50 ,11,20;;
Antler,www.antler.co,Other,Singapore,-1,https://www.antler.co/apply,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,-1,-1,-1,20;;
BrightHire,www.brighthire.ai,Enterprise Technology,US/New York,At HQ (as listed above),https://angel.co/company/brighthire/jobs/732135-full-stack-engineer,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Seed,10 ,1,5;;
WellNested,www.bewellnested.com,-1,US/Massachusetts,At HQ (as listed above),https://angel.co/company/wellnested/jobs/756532-first-engineering-hire-for-early-stage-mit-startup-in-boston,-1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pre-Seed,10 ,1,5;;
"Spot,spot.io,Enterprise Technology,US/California,""At HQ (as listed above), New York, Washington DC, London, Tel Aviv"",https://spot.io/careers/,-1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,0,0,B,500 ,-1,20";;
"Rosebud AI,Www.rosebud.ai,Enterprise Technology,US/California,""Remote (post COVID-19), At HQ (as listed above)"",http://blog.rosebud.ai/hiring/,X,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Seed,10 ,1,5";;
"Ahead,www.helloahead.com,Healthcare,US/California,""At HQ (as listed above), SF, LA, San Diego, New York City"",https://jobs.lever.co/helloahead/,-1,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,50 ,11,20";;
"Confluent,confluent.io,Enterprise Technology,US/California,""Remote (post COVID-19), At HQ (as listed above)"",confluent.io/careers,-1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,D,501+ ,-1,20";;
"Strivr,https://www.strivr.com/,Enterprise Technology,US/California,""At HQ (as listed above), Bellevue, WA and Los Angeles, CA"",https://www.strivr.com/company/careers/,-1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,B,500 ,11,20";;
"The Zebra,thezebra.com,Consumer Technology,US/Texas,""At HQ (as listed above), Austin, Texas"",https://www.thezebra.com/about/careers/,-1,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,500 ,6,10";;
Unlearn.AI,unlearn.health,Healthcare,US/California,At HQ (as listed above),https://www.unlearn.health/jobs,-1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,A,50 ,1,5;;
SentiLink Corp.,sentilink.com,Enterprise Technology,US/California,At HQ (as listed above),https://jobs.lever.co/sentilink,-1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,A,50 ,1,5;;
Benchling,benchling.com,Enterprise Technology,US/California,At HQ (as listed above),benchling.com/careers,-1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,C,500 ,-1,20;;
"Blend,https://blend.com,Enterprise Technology,US/California,""At HQ (as listed above), NY, and others based on role"",https://blend.com/company/careers/,-1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,E+,500 ,-1,20";;
"Zinier,www.zinier.com,Enterprise Technology,US/California,""Remote (post COVID-19), At HQ (as listed above), Global"",https://www.zinier.com/company/careers/,-1,1,1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,500 ,-1,20";;
SunStyles by SnappyScreen,https://www.sunstyles.shop/,-1,Fully Remote (not only during COVID-19),Remote (post COVID-19),https://www.sunstyles.shop/apply,X,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,-1,10 ,6,10;;
Lob,lob.com,Enterprise Technology,US/California,At HQ (as listed above),https://lob.com/careers,-1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,B,100 ,11,20;;
"DoubleVerify,doubleverify.com,Other,US/New York,""At HQ (as listed above), Tokyo, Japan | Düsseldorf, Germany | Mexico City, Mexico | Los Angeles, CA | Singapore | London | Chicago, IL | New York, NY | Tel Aviv, Israel | Ghent, Belgium | Paris, France | San Francisco, CA | Los Angeles | Tel Aviv"",https://grnh.se/cd7d4c5e2 | https://grnh.se/9972ff002,-1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,D,501+ ,-1,20";;
"Tot Squad,https://totsquad.com,Consumer Technology,US/California,""Remote (post COVID-19), At HQ (as listed above)"",https://forms.gle/XNJsxJcyqq7eaZvp7,X,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,Seed,10 ,1,5";;
Instantish,itsinstantish.com,Enterprise Technology,US/California,Remote (post COVID-19),https://angel.co/company/instantish/jobs,-1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pre-Seed,10 ,1,5;;
"H.V.M.N.,hvmn.com,Consumer Technology,US/California,""Remote (post COVID-19), At HQ (as listed above)"",https://go.hvmn.com/DigitalMarketingDirector,X,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,Seed,50 ,1,5";;
"Labelbox,https://labelbox.com/,Enterprise Technology,US/California,""Remote (post COVID-19), At HQ (as listed above)"",https://labelbox.com/company/careers,-1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,100 ,1,5";;
Back,https://www.backhq.com,Enterprise Technology,Germany,At HQ (as listed above),https://www.notion.so/Working-at-Back-f23a617a97a24b83a6e85e826f475615,-1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Seed,50 ,1,5;;
"Datadog,https://www.datadog.com,Enterprise Technology,US/New York,""Remote (post COVID-19), At HQ (as listed above), Paris, Boston, Dublin, Denver"",https://www.datadog.com/careers,-1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,E+,501+ ,-1,20";;
Stash Wealth,www.stashwealth.com,Consumer Technology,US/North Carolina,At HQ (as listed above),https://www.stashwealth.com/contact-careers/#careers,-1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Pre-Seed,10 ,1,5;;
Total Expert,https://totalexpert.com/,Other,US/Minnesota,At HQ (as listed above),https://totalexpert.com/careers/,-1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,C,500 ,6,10;;
"The Spike Lab,https://thespikelab.com/,Other,US/New York,""Taipei, Taiwan"",https://docs.google.com/document/d/1URwVj8-4aYPbfQ5Bjwml8fRq2ST6E4eX8l-X2PZlbl0/edit,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,Seed,10 ,1,5";;
"Parallel Domain,www.paralleldomain.com,Enterprise Technology,US/California,""Vancouver, BC, Canada"",https://jobs.lever.co/paralleldomain,-1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Seed,50 ,1,5";;
"CredSimple,https://www.credsimple.com/,Healthcare,US/New York,""Remote (post COVID-19), At HQ (as listed above), Columbia, MD"",https://www.credsimple.com/careers/,X,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,B,100 ,6,10";;
"Choco,https://www.choco.com/,Consumer Technology,Germany,""Barcelona, Berlin, Chicago, Madrid, New York, Paris, San Francisco"",https://www.choco.com/jobs#openpositions,X,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,A,500 ,6,10";;
"Gemini,https://gemini.com/,-1,US/New York,""At HQ (as listed above), Portland Oregon & Chicago IL"",https://gemini.com/careers,-1,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,-1,500 ,11,20";;
Step,www.step.com,Consumer Technology,US/California,At HQ (as listed above),https://step.com/careers,-1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,A,50 ,11,20;;
"Relyance Inc.,https://relyance.io,Enterprise Technology,US/California,""Remote (post COVID-19), At HQ (as listed above)"",https://relyance.io/careers,-1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Seed,10 ,1,5";;
"CoderPad,coderpad.io,Enterprise Technology,US/California,""Remote (post COVID-19), At HQ (as listed above)"",https://coderpad.io/about-us,-1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,B,50 ,1,5";;
Zocdoc,www.zocdoc.com,Healthcare,US/New York,At HQ (as listed above),https://www.zocdoc.com/about/careers-list/,-1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,D,500 ,-1,20;;
Animoto,https://animoto.com/,Consumer Technology,US/New York,At HQ (as listed above),https://jobs.lever.co/animoto,-1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,100 ,1,5;;
Anyscale,http://anyscale.com/,Enterprise Technology,US/California,At HQ (as listed above),https://jobs.lever.co/anyscale,-1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,A,50 ,6,10;;
YipitData,https://www.yipitdata.com/,Consumer Technology,US/New York,At HQ (as listed above),https://www.yipitdata.com/careers,-1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,C,500 ,11,20;;
Sparrow,trysparrow.com,Enterprise Technology,US/California,At HQ (as listed above),https://jobs.lever.co/sparrow,-1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Pre-Seed,50 ,6,10;;
Sensor Tower,https://sensortower.com/,Enterprise Technology,US/California,You will be on-site in San Francisco or remote within California.,https://sensortower.com/careers,-1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,-1,100 ,-1,20;;
Project Ronin,https://www.projectronin.com/,Healthcare,US/California,At HQ (as listed above),https://jobs.lever.co/projectronin,-1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,100 ,6,10;;
"Pathstream,https://www.pathstream.com/,Consumer Technology,US/California,""Remote (post COVID-19), At HQ (as listed above)"",https://www.pathstream.com/careers/,-1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,A,50 ,6,10";;
"Kanopy,kanopy.com,Consumer Technology,US/California,""Remote (post COVID-19), At HQ (as listed above)"",https://www.linkedin.com/jobs/view/1815335123/,-1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,-1,100 ,1,5";;
"Parity Technologies,https://www.parity.io/,Other,Germany,""Remote (post COVID-19), At HQ (as listed above)"",https://www.parity.io/jobs/,-1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Seed,100 ,6,10";;
"Triplebyte.com,www.triplebyte.com,Enterprise Technology,US/California,""Remote (post COVID-19), At HQ (as listed above)"",https://triplebyte.com/company/public/triplebyte?ref=jb_startupshiring,-1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,100 ,6,10";;
"Braid Health,www.braid.health,Healthcare,US/California,""Remote (post COVID-19), At HQ (as listed above)"",https://braid.applytojob.com/apply,-1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,50 ,1,5";;
"Lightstep,https://lightstep.com/,Enterprise Technology,US/California,""Remote (post COVID-19), At HQ (as listed above)"",https://lightstep.com/about/careers/,-1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,C,500 ,-1,20";;
"Fama,www.fama.io,Enterprise Technology,US/California,""Los Angeles, remote is possible"",https://angel.co/company/fama/jobs,-1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,50 ,1,5";;
Octane AI,https://www.octaneai.com,Enterprise Technology,Fully Remote (not only during COVID-19),Remote (post COVID-19),https://jobs.lever.co/octane,-1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Seed,50 ,1,5;;
Wpromote,www.wpromote.com,Other,US/California,At HQ (as listed above),https://www.wpromote.com/contact/careers,-1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,501+ ,1,5;;
Jyve,https://jyve.com/,Enterprise Technology,US/California,At HQ (as listed above),https://www.jyve.com/careers#openings-link,-1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,A,500 ,1,5;;
0x,0x.org,Other,US/California,At HQ (as listed above),https://0x.org/jobs,-1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,50 ,1,5;;
"Lambda Labs,lambdalabs.com,Enterprise Technology,US/California,""Remote (post COVID-19), At HQ (as listed above)"",https://lambdalabs.com/careers,-1,1,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Seed,50 ,1,5";;
"Care Access Research,www.careaccessresearch.com,Healthcare,US/Massachusetts,""Remote (post COVID-19), At HQ (as listed above), Continental US"",-1,-1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Pre-Seed,50 ,-1,20";;
